Retailer,Retailer ID,Invoice Date,Region,State,City,Product, Price per Unit ,Units Sold,Total Sales,Operating Profit,Sales Method
West Gear,1185732,24-04-2020,Southeast,Florida,Miami,Women's Street Footwear,47,188,883.6,326.93,Online
West Gear,1185732,24-04-2020,Southeast,Florida,Miami,Women's Athletic Footwear,49,175,857.5,368.73,Online
West Gear,1185732,24-04-2020,Southeast,Florida,Miami,Men's Apparel,58,196,1136.8,534.3,Online
West Gear,1185732,24-04-2020,Southeast,Florida,Miami,Women's Apparel,64,248,1587.2,1015.81,Online
West Gear,1185732,24-04-2020,Southeast,Florida,Miami,Men's Street Footwear,55,290,1595,941.05,Online
West Gear,1185732,24-04-2020,Southeast,Florida,Miami,Men's Athletic Footwear,54,206,1112.4,545.08,Online
West Gear,1185732,07-09-2020,Southeast,Florida,Miami,Women's Street Footwear,49,208,1019.2,356.72,Online
West Gear,1185732,08-09-2020,Southeast,Florida,Miami,Women's Athletic Footwear,47,217,1019.9,407.96,Online
West Gear,1185732,09-09-2020,Southeast,Florida,Miami,Men's Apparel,62,233,1444.6,707.85,Online
West Gear,1185732,10-09-2020,Southeast,Florida,Miami,Women's Apparel,63,259,1631.7,1060.61,Online
West Gear,1185732,11-09-2020,Southeast,Florida,Miami,Men's Street Footwear,60,299,1794,1076.4,Online
West Gear,1185732,12-09-2020,Southeast,Florida,Miami,Men's Athletic Footwear,57,225,1282.5,589.95,Online
West Gear,1185732,13-09-2020,Southeast,Florida,Miami,Women's Street Footwear,50,215,1075,397.75,Online
West Gear,1185732,14-09-2020,Southeast,Florida,Miami,Women's Athletic Footwear,53,233,1234.9,531.01,Online
West Gear,1185732,15-09-2020,Southeast,Florida,Miami,Men's Apparel,61,208,1268.8,621.71,Online
West Gear,1185732,16-09-2020,Southeast,Florida,Miami,Women's Apparel,67,244,1634.8,1062.62,Online
West Gear,1185732,17-09-2020,Southeast,Florida,Miami,Men's Street Footwear,60,304,1824,1039.68,Online
West Gear,1185732,18-09-2020,Southeast,Florida,Miami,Men's Athletic Footwear,55,252,1386,623.7,Online
West Gear,1185732,19-09-2020,Southeast,Florida,Miami,Women's Street Footwear,53,231,1224.3,452.99,Online
Foot Locker,1185732,20-09-2020,Southeast,Florida,Miami,Women's Athletic Footwear,44,233,1025.2,410.08,Online
Foot Locker,1185732,21-09-2020,Southeast,Florida,Miami,Men's Apparel,52,225,1170,526.5,Online
Foot Locker,1185732,22-09-2020,Southeast,Florida,Miami,Women's Apparel,56,278,1556.8,949.65,Online
Foot Locker,1185732,23-09-2020,Southeast,Florida,Miami,Men's Street Footwear,53,284,1505.2,827.86,Online
Foot Locker,1185732,24-09-2020,Southeast,Florida,Miami,Men's Athletic Footwear,46,255,1173,527.85,Online
Sports Direct,1185732,25-09-2020,Southeast,Florida,Miami,Women's Street Footwear,41,225,922.5,341.33,Online
Sports Direct,1185732,26-09-2020,Southeast,Florida,Miami,Women's Athletic Footwear,42,210,882,379.26,Online
Sports Direct,1185732,27-09-2020,Southeast,Florida,Miami,Men's Apparel,50,210,1050,525,Online
Sports Direct,1185732,28-09-2020,Southeast,Florida,Miami,Women's Apparel,55,223,1226.5,772.7,Online
Sports Direct,1185732,29-09-2020,Southeast,Florida,Miami,Men's Street Footwear,56,270,1512,907.2,Online
Sports Direct,1185732,30-09-2020,Southeast,Florida,Miami,Men's Athletic Footwear,47,215,1010.5,454.73,Online
Sports Direct,1185732,01-10-2020,Southeast,Florida,Miami,Women's Street Footwear,47,203,954.1,372.1,Online
Sports Direct,1185732,02-10-2020,Southeast,Florida,Miami,Women's Athletic Footwear,45,182,819,360.36,Online
Sports Direct,1185732,03-10-2020,Southeast,Florida,Miami,Men's Apparel,57,189,1077.3,538.65,Online
Sports Direct,1185732,04-10-2020,Southeast,Florida,Miami,Women's Apparel,59,223,1315.7,855.21,Online
Sports Direct,1185732,05-10-2020,Southeast,Florida,Miami,Men's Street Footwear,56,244,1366.4,792.51,Online
Sports Direct,1185732,06-10-2020,Southeast,Florida,Miami,Men's Athletic Footwear,49,224,1097.6,526.85,Online
Sports Direct,1185732,07-10-2020,Southeast,Florida,Miami,Women's Street Footwear,46,224,1030.4,381.25,Online
Sports Direct,1185732,08-10-2020,Southeast,Florida,Miami,Women's Athletic Footwear,49,202,989.8,435.51,Online
Sports Direct,1185732,09-10-2020,Southeast,Florida,Miami,Men's Apparel,64,195,1248,624,Online
Sports Direct,1185732,10-10-2020,Southeast,Florida,Miami,Women's Apparel,64,213,1363.2,817.92,Online
Sports Direct,1185732,24-05-2020,Southeast,Florida,Miami,Men's Street Footwear,63,323,2034.9,1139.54,Online
Sports Direct,1185732,24-05-2020,Southeast,Florida,Miami,Men's Athletic Footwear,51,254,1295.4,608.84,Online
Sports Direct,1185732,24-05-2020,Southeast,Florida,Miami,Women's Street Footwear,52,248,1289.6,477.15,Online
Sports Direct,1185732,24-05-2020,Southeast,Florida,Miami,Women's Athletic Footwear,54,209,1128.6,485.3,Online
Foot Locker,1185732,24-05-2020,Southeast,Florida,Miami,Men's Apparel,60,202,1212,593.88,Online
Foot Locker,1185732,24-05-2020,Southeast,Florida,Miami,Women's Apparel,64,219,1401.6,883.01,Online
Foot Locker,1185732,17-10-2020,Southeast,Florida,Miami,Men's Street Footwear,33,131,432.3,194.54,Online
Foot Locker,1185732,18-10-2020,Southeast,Florida,Miami,Men's Athletic Footwear,33,65,214.5,85.8,Online
Foot Locker,1185732,19-10-2020,Southeast,Florida,Miami,Women's Street Footwear,24,63,151.2,66.53,Online
Foot Locker,1185732,20-10-2020,Southeast,Florida,Miami,Women's Athletic Footwear,29,26,75.4,33.93,Online
Foot Locker,1185732,21-10-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,43,39,167.7,75.47,Online
Foot Locker,1185732,22-10-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,32,65,208,116.48,Online
Foot Locker,1185732,23-10-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32,135,432,194.4,Online
Foot Locker,1185732,24-10-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,34,38,129.2,58.14,Online
Foot Locker,1185732,25-10-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25,56,140,58.8,Online
Foot Locker,1185732,26-10-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,27,20,54,25.38,Online
Foot Locker,1185732,27-10-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,41,44,180.4,73.96,Online
Foot Locker,1185732,28-10-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,34,65,221,121.55,Online
Foot Locker,1185732,29-10-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,39,116,452.4,226.2,Online
Foot Locker,1185732,30-10-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,35,133,53.2,Online
Foot Locker,1185732,31-10-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29,53,153.7,69.17,Online
Foot Locker,1185732,01-11-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,7,22.4,11.2,Online
Foot Locker,1185732,02-11-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,47,19,89.3,37.51,Online
Foot Locker,1185732,03-11-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,38,47,178.6,98.23,Online
Foot Locker,1185732,04-11-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,36,120,432,203.04,Online
Foot Locker,1185732,05-11-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,28,106.4,44.69,Online
Foot Locker,1185732,06-11-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,29,26,75.4,33.18,Online
Foot Locker,1185732,07-11-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,7,22.4,11.2,Online
Foot Locker,1185732,08-11-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,47,14,65.8,26.32,Online
Foot Locker,1185732,09-11-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,36,53,190.8,114.48,Online
Foot Locker,1185732,10-11-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,48,116,556.8,261.7,Online
Foot Locker,1185732,11-11-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,44,44,193.6,79.38,Online
Foot Locker,1185732,12-11-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37,38,140.6,61.86,Online
Foot Locker,1185732,13-11-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,36,13,46.8,22.93,Online
Foot Locker,1185732,14-11-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50,20,100,41,Online
Foot Locker,1185732,15-11-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,58,51,295.8,174.52,Online
Foot Locker,1185732,16-11-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,44,106,466.4,228.54,Online
Foot Locker,1185732,17-11-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,49,186.2,76.34,Online
Foot Locker,1185732,18-11-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,33,47,155.1,69.8,Online
Foot Locker,1185732,19-11-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,45,144,67.68,Online
Foot Locker,1185732,20-11-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,49,45,220.5,92.61,Online
Foot Locker,1185732,21-11-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,53,81,429.3,240.41,Online
Foot Locker,1185732,22-11-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,49,160,784,368.48,Online
Foot Locker,1185732,23-11-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,42,75,315,141.75,Online
Foot Locker,1185732,24-11-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36,63,226.8,95.26,Online
Foot Locker,1185732,25-11-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38,51,193.8,93.02,Online
Foot Locker,1185732,26-11-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,49,58,284.2,116.52,Online
Foot Locker,1185732,27-11-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,54,98,529.2,291.06,Online
Foot Locker,1185732,28-11-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,47,137,643.9,302.63,Online
Foot Locker,1185732,29-11-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,43,87,374.1,153.38,Online
Foot Locker,1185732,30-11-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37,68,251.6,100.64,Online
Foot Locker,1185732,01-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,33,47,155.1,76,Online
Foot Locker,1185732,02-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,42,42,176.4,72.32,Online
Foot Locker,1185732,03-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,46,88,404.8,230.74,Online
Foot Locker,1185732,04-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,43,113,485.9,233.23,Online
Foot Locker,1185732,05-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,37,73,270.1,121.55,Online
Foot Locker,1185732,06-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,24,41,98.4,39.36,Online
Foot Locker,1185732,07-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,24,31,74.4,34.22,Online
Foot Locker,1185732,08-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,32,34,108.8,47.87,Online
Foot Locker,1185732,09-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,39,52,202.8,115.6,Online
Foot Locker,1185732,10-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,41,98,401.8,188.85,Online
Foot Locker,1185732,11-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,34,58,197.2,84.8,Online
Foot Locker,1185732,12-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,32,25,80,33.6,Online
Foot Locker,1185732,13-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,32,21,67.2,30.91,Online
Foot Locker,1185732,14-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,41,19,77.9,32.72,Online
Foot Locker,1185732,15-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,49,60,294,176.4,Online
Foot Locker,1185732,16-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,46,91,418.6,196.74,Online
Foot Locker,1185732,17-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,38,52,197.6,79.04,Online
Foot Locker,1185732,18-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,36,38,136.8,54.72,Online
Foot Locker,1185732,19-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,38,45,171,83.79,Online
Foot Locker,1185732,20-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,52,34,176.8,74.26,Online
Foot Locker,1185732,21-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,59,61,359.9,215.94,Online
Foot Locker,1185732,22-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,124,620,310,Online
Foot Locker,1185732,23-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,42,77,323.4,145.53,Online
Foot Locker,1185732,24-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,44,56,246.4,101.02,Online
Foot Locker,1185732,25-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44,49,215.6,105.64,Online
Foot Locker,1185732,26-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,54,44,237.6,97.42,Online
Foot Locker,1185732,27-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,54,77,415.8,237.01,Online
Kohl's,1189833,28-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,32,119,380.8,220.86,Online
Kohl's,1189833,29-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,43,128,550.4,231.17,Online
Kohl's,1189833,30-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,41,119,487.9,287.86,Online
Kohl's,1189833,31-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,44,98,431.2,224.22,Online
Kohl's,1189833,01-01-2021,Midwest,Montana,Billings,Men's Apparel,47,77,361.9,271.43,Online
Kohl's,1189833,02-01-2021,Midwest,Montana,Billings,Women's Apparel,43,138,593.4,231.43,Online
Kohl's,1189833,03-01-2021,Midwest,Montana,Billings,Men's Street Footwear,34,158,537.2,306.2,Online
Kohl's,1189833,04-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,42,123,516.6,232.47,Online
Kohl's,1189833,05-01-2021,Midwest,Montana,Billings,Women's Street Footwear,43,122,524.6,299.02,Online
Kohl's,1189833,06-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,44,81,356.4,196.02,Online
Kohl's,1189833,07-01-2021,Midwest,Montana,Billings,Men's Apparel,48,59,283.2,203.9,Online
Kohl's,1189833,08-01-2021,Midwest,Montana,Billings,Women's Apparel,43,119,511.7,189.33,Online
Kohl's,1189833,09-01-2021,Midwest,Montana,Billings,Men's Street Footwear,32,173,553.6,304.48,Online
Kohl's,1189833,10-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,41,115,471.5,193.32,Online
Kohl's,1189833,11-01-2021,Midwest,Montana,Billings,Women's Street Footwear,42,128,537.6,306.43,Online
Kohl's,1189833,12-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,44,91,400.4,212.21,Online
Kohl's,1189833,13-01-2021,Midwest,Montana,Billings,Men's Apparel,48,60,288,204.48,Online
Kohl's,1189833,14-01-2021,Midwest,Montana,Billings,Women's Apparel,42,112,470.4,183.46,Online
Kohl's,1189833,15-01-2021,Midwest,Montana,Billings,Men's Street Footwear,44,161,708.4,417.96,Online
Kohl's,1189833,16-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,43,101,434.3,195.44,Online
Kohl's,1189833,17-01-2021,Midwest,Montana,Billings,Women's Street Footwear,44,120,528,316.8,Online
Kohl's,1189833,18-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,36,78,280.8,140.4,Online
Kohl's,1189833,19-01-2021,Midwest,Montana,Billings,Men's Apparel,44,56,246.4,182.34,Online
Kohl's,1189833,20-01-2021,Midwest,Montana,Billings,Women's Apparel,55,101,555.5,216.65,Online
Kohl's,1189833,21-01-2021,Midwest,Montana,Billings,Men's Street Footwear,39,150,585,333.45,Online
Kohl's,1189833,22-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,41,106,434.6,191.22,Online
Kohl's,1189833,23-01-2021,Midwest,Montana,Billings,Women's Street Footwear,44,111,488.4,268.62,Online
Kohl's,1189833,24-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,38,88,334.4,177.23,Online
Kohl's,1189833,25-01-2021,Midwest,Montana,Billings,Men's Apparel,41,61,250.1,185.07,Online
Kohl's,1189833,26-01-2021,Midwest,Montana,Billings,Women's Apparel,59,108,637.2,242.14,Online
Kohl's,1189833,27-01-2021,Midwest,Montana,Billings,Men's Street Footwear,36,169,608.4,358.96,Online
Kohl's,1189833,28-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,42,147,617.4,253.13,Online
Kohl's,1189833,29-01-2021,Midwest,Montana,Billings,Women's Street Footwear,44,165,726,399.3,Online
Kohl's,1189833,30-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,38,106,402.8,213.48,Online
Kohl's,1189833,31-01-2021,Midwest,Montana,Billings,Men's Apparel,41,75,307.5,227.55,Online
Kohl's,1189833,01-02-2021,Midwest,Montana,Billings,Women's Apparel,55,150,825,297,Online
Kohl's,1189833,02-02-2021,Midwest,Montana,Billings,Men's Street Footwear,37,203,751.1,443.15,Online
Kohl's,1189833,03-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,41,156,639.6,275.03,Online
Kohl's,1189833,04-02-2021,Midwest,Montana,Billings,Women's Street Footwear,44,143,629.2,371.23,Online
Kohl's,1189833,05-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,36,113,406.8,215.6,Online
Kohl's,1189833,06-02-2021,Midwest,Montana,Billings,Men's Apparel,42,124,520.8,364.56,Online
Kohl's,1189833,07-02-2021,Midwest,Montana,Billings,Women's Apparel,58,143,829.4,290.29,Online
Kohl's,1189833,08-02-2021,Midwest,Montana,Billings,Men's Street Footwear,42,203,852.6,494.51,Online
Kohl's,1189833,09-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,54,188,1015.2,436.54,Online
Kohl's,1189833,10-02-2021,Midwest,Montana,Billings,Women's Street Footwear,49,130,637,375.83,Online
Kohl's,1189833,11-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,41,106,434.6,234.68,Online
Kohl's,1189833,12-02-2021,Midwest,Montana,Billings,Men's Apparel,52,106,551.2,385.84,Online
Kohl's,1189833,13-02-2021,Midwest,Montana,Billings,Women's Apparel,56,112,627.2,238.34,Online
Kohl's,1189833,14-02-2021,Midwest,Montana,Billings,Men's Street Footwear,41,180,738,428.04,Online
Kohl's,1189833,15-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,48,156,748.8,329.47,Online
Kohl's,1189833,16-02-2021,Midwest,Montana,Billings,Women's Street Footwear,42,117,491.4,275.18,Online
Kohl's,1189833,17-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,41,116,475.6,261.58,Online
Kohl's,1189833,18-02-2021,Midwest,Montana,Billings,Men's Apparel,50,100,500,365,Online
Kohl's,1189833,19-02-2021,Midwest,Montana,Billings,Women's Apparel,59,122,719.8,287.92,Online
Kohl's,1189833,20-02-2021,Midwest,Montana,Billings,Men's Street Footwear,44,160,704,394.24,Online
Kohl's,1189833,21-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,49,160,784,337.12,Online
Kohl's,1189833,22-02-2021,Midwest,Montana,Billings,Women's Street Footwear,41,116,475.6,271.09,Online
Kohl's,1189833,23-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,44,105,462,240.24,Online
Kohl's,1189833,24-02-2021,Midwest,Montana,Billings,Men's Apparel,54,98,529.2,396.9,Online
Kohl's,1189833,25-02-2021,Midwest,Montana,Billings,Women's Apparel,58,108,626.4,244.3,Online
Kohl's,1189833,26-02-2021,Midwest,Montana,Billings,Men's Street Footwear,38,167,634.6,374.41,Online
Kohl's,1189833,27-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,42,173,726.6,297.91,Online
Kohl's,1189833,28-02-2021,Midwest,Montana,Billings,Women's Street Footwear,37,123,455.1,259.41,Online
Kohl's,1189833,01-03-2021,Midwest,Montana,Billings,Women's Athletic Footwear,39,119,464.1,255.26,Online
